line_no,terminal_no,day,day_of_the_week,second_month,second_day,next_station_no,time_used_to_next_station,reserved_field_1 ,reserved_field_2 ,reserved_field_3 ,reserved_field_4 ,reserved_field_5 ,reserved_field_6 ,reserved_field_7 ,reserved_field_8 ,reserved_field_9 
5,912302,24,2,2054039.0,66839.0,10,441.0,90.0,none,none,none,none,none,none,none,none
5,912302,24,2,2054480.0,67280.0,11,0,441.0,none,none,none,none,none,none,none,none
5,912302,24,2,2059732.0,72532.0,2,121.0,0,none,none,none,none,none,none,none,none
5,912302,24,2,2059853.0,72653.0,3,60.0,121.0,none,none,none,none,none,none,none,none
5,912302,24,2,2059913.0,72713.0,4,250.0,60.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060163.0,72963.0,5,210.0,250.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060373.0,73173.0,6,100.0,210.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060473.0,73273.0,7,50.0,100.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060523.0,73323.0,8,130.0,50.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060653.0,73453.0,9,70.0,130.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060723.0,73523.0,10,270.0,70.0,none,none,none,none,none,none,none,none
5,912302,24,2,2060993.0,73793.0,11,0,270.0,none,none,none,none,none,none,none,none
5,912302,24,2,2066986.0,79786.0,2,70.0,0,none,none,none,none,none,none,none,none
5,912302,24,2,2067056.0,79856.0,3,61.0,70.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067117.0,79917.0,4,310.0,61.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067427.0,80227.0,5,200.0,310.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067627.0,80427.0,6,70.0,200.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067697.0,80497.0,7,70.0,70.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067767.0,80567.0,8,80.0,70.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067847.0,80647.0,9,80.0,80.0,none,none,none,none,none,none,none,none
5,912302,24,2,2067927.0,80727.0,10,280.0,80.0,none,none,none,none,none,none,none,none
5,912302,24,2,2068207.0,81007.0,11,0,280.0,none,none,none,none,none,none,none,none
5,912302,24,2,2069888.0,82688.0,2,0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2098596.0,24996.0,3,61.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2098657.0,25057.0,4,0,61.0,none,none,none,none,none,none,none,none
5,912302,25,3,2104242.0,30642.0,2,130.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2104372.0,30772.0,3,60.0,130.0,none,none,none,none,none,none,none,none
5,912302,25,3,2104432.0,30832.0,4,600.0,60.0,none,none,none,none,none,none,none,none
5,912302,25,3,2105032.0,31432.0,5,130.0,600.0,none,none,none,none,none,none,none,none
5,912302,25,3,2105162.0,31562.0,6,130.0,130.0,none,none,none,none,none,none,none,none
5,912302,25,3,2105292.0,31692.0,7,80.0,130.0,none,none,none,none,none,none,none,none
5,912302,25,3,2105372.0,31772.0,8,200.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2105572.0,31972.0,9,161.0,200.0,none,none,none,none,none,none,none,none
5,912302,25,3,2105733.0,32133.0,10,0,161.0,none,none,none,none,none,none,none,none
5,912302,25,3,2110787.0,37187.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2110907.0,37307.0,3,81.0,120.0,none,none,none,none,none,none,none,none
5,912302,25,3,2110988.0,37388.0,4,360.0,81.0,none,none,none,none,none,none,none,none
5,912302,25,3,2111348.0,37748.0,5,261.0,360.0,none,none,none,none,none,none,none,none
5,912302,25,3,2111609.0,38009.0,6,130.0,261.0,none,none,none,none,none,none,none,none
5,912302,25,3,2111739.0,38139.0,7,90.0,130.0,none,none,none,none,none,none,none,none
5,912302,25,3,2111829.0,38229.0,8,140.0,90.0,none,none,none,none,none,none,none,none
5,912302,25,3,2111969.0,38369.0,9,80.0,140.0,none,none,none,none,none,none,none,none
5,912302,25,3,2112049.0,38449.0,10,322.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2112371.0,38771.0,11,0,322.0,none,none,none,none,none,none,none,none
5,912302,25,3,2117708.0,44108.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2117788.0,44188.0,3,70.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2117858.0,44258.0,4,330.0,70.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118188.0,44588.0,5,180.0,330.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118368.0,44768.0,6,80.0,180.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118448.0,44848.0,7,80.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118528.0,44928.0,8,100.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118628.0,45028.0,9,90.0,100.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118718.0,45118.0,10,271.0,90.0,none,none,none,none,none,none,none,none
5,912302,25,3,2118989.0,45389.0,11,0,271.0,none,none,none,none,none,none,none,none
5,912302,25,3,2124003.0,50403.0,4,260.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2124263.0,50663.0,5,100.0,260.0,none,none,none,none,none,none,none,none
5,912302,25,3,2124363.0,50763.0,6,130.0,100.0,none,none,none,none,none,none,none,none
5,912302,25,3,2124493.0,50893.0,7,80.0,130.0,none,none,none,none,none,none,none,none
5,912302,25,3,2124573.0,50973.0,8,190.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2124763.0,51163.0,9,80.0,190.0,none,none,none,none,none,none,none,none
5,912302,25,3,2124843.0,51243.0,10,261.0,80.0,none,none,none,none,none,none,none,none
5,912302,25,3,2125104.0,51504.0,11,0,261.0,none,none,none,none,none,none,none,none
5,912302,25,3,2133989.0,60389.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2134109.0,60509.0,3,70.0,120.0,none,none,none,none,none,none,none,none
5,912302,25,3,2134179.0,60579.0,4,316.0,70.0,none,none,none,none,none,none,none,none
5,912302,25,3,2134495.0,60895.0,5,210.0,316.0,none,none,none,none,none,none,none,none
5,912302,25,3,2134705.0,61105.0,6,0,210.0,none,none,none,none,none,none,none,none
5,912302,25,3,2139147.0,65547.0,2,100.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2139247.0,65647.0,3,60.0,100.0,none,none,none,none,none,none,none,none
5,912302,25,3,2139307.0,65707.0,4,311.0,60.0,none,none,none,none,none,none,none,none
5,912302,25,3,2139618.0,66018.0,5,220.0,311.0,none,none,none,none,none,none,none,none
5,912302,25,3,2139838.0,66238.0,6,110.0,220.0,none,none,none,none,none,none,none,none
5,912302,25,3,2139948.0,66348.0,7,60.0,110.0,none,none,none,none,none,none,none,none
5,912302,25,3,2140008.0,66408.0,8,110.0,60.0,none,none,none,none,none,none,none,none
5,912302,25,3,2140118.0,66518.0,9,90.0,110.0,none,none,none,none,none,none,none,none
5,912302,25,3,2140208.0,66608.0,10,420.0,90.0,none,none,none,none,none,none,none,none
5,912302,25,3,2140628.0,67028.0,11,0,420.0,none,none,none,none,none,none,none,none
5,912302,25,3,2146310.0,72710.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912302,25,3,2146430.0,72830.0,3,70.0,120.0,none,none,none,none,none,none,none,none
5,912302,25,3,2146500.0,72900.0,4,290.0,70.0,none,none,none,none,none,none,none,none
5,912302,25,3,2146790.0,73190.0,5,200.0,290.0,none,none,none,none,none,none,none,none
5,912302,25,3,2146990.0,73390.0,6,100.0,200.0,none,none,none,none,none,none,none,none
5,912302,25,3,2147090.0,73490.0,7,50.0,100.0,none,none,none,none,none,none,none,none
5,912302,25,3,2147140.0,73540.0,8,140.0,50.0,none,none,none,none,none,none,none,none
5,912302,25,3,2147280.0,73680.0,9,70.0,140.0,none,none,none,none,none,none,none,none
5,912302,25,3,2147350.0,73750.0,10,300.0,70.0,none,none,none,none,none,none,none,none
5,912302,25,3,2147650.0,74050.0,11,0,300.0,none,none,none,none,none,none,none,none
5,912302,26,4,2182605.0,22605.0,3,70.0,0,none,none,none,none,none,none,none,none
5,912302,26,4,2182675.0,22675.0,4,331.0,70.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183006.0,23006.0,5,190.0,331.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183196.0,23196.0,6,70.0,190.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183266.0,23266.0,7,70.0,70.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183336.0,23336.0,8,160.0,70.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183496.0,23496.0,9,70.0,160.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183566.0,23566.0,10,200.0,70.0,none,none,none,none,none,none,none,none
5,912302,26,4,2183766.0,23766.0,11,0,200.0,none,none,none,none,none,none,none,none
5,912302,26,4,2188807.0,28807.0,5,90.0,0,none,none,none,none,none,none,none,none
5,912302,26,4,2188897.0,28897.0,6,110.0,90.0,none,none,none,none,none,none,none,none
5,912302,26,4,2189007.0,29007.0,7,70.0,110.0,none,none,none,none,none,none,none,none
5,912302,26,4,2189077.0,29077.0,8,180.0,70.0,none,none,none,none,none,none,none,none
5,912302,26,4,2189257.0,29257.0,9,120.0,180.0,none,none,none,none,none,none,none,none
5,912302,26,4,2189377.0,29377.0,10,460.0,120.0,none,none,none,none,none,none,none,none
5,912302,26,4,2189837.0,29837.0,11,0,460.0,none,none,none,none,none,none,none,none
5,912302,26,4,2206520.0,46520.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912302,26,4,2206600.0,46600.0,3,61.0,80.0,none,none,none,none,none,none,none,none
5,912302,26,4,2206661.0,46661.0,4,0,61.0,none,none,none,none,none,none,none,none
5,912302,26,4,2212314.0,52314.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912302,26,4,2212494.0,52494.0,3,80.0,180.0,none,none,none,none,none,none,none,none
5,912302,26,4,2212574.0,52574.0,4,301.0,80.0,none,none,none,none,none,none,none,none
5,912302,26,4,2212875.0,52875.0,5,201.0,301.0,none,none,none,none,none,none,none,none
5,912302,26,4,2213076.0,53076.0,6,100.0,201.0,none,none,none,none,none,none,none,none
5,912302,26,4,2213176.0,53176.0,7,60.0,100.0,none,none,none,none,none,none,none,none
5,912302,26,4,2213236.0,53236.0,8,221.0,60.0,none,none,none,none,none,none,none,none
5,912302,26,4,2213457.0,53457.0,9,90.0,221.0,none,none,none,none,none,none,none,none
5,912302,26,4,2213547.0,53547.0,10,332.0,90.0,none,none,none,none,none,none,none,none
5,912302,26,4,2213879.0,53879.0,11,0,332.0,none,none,none,none,none,none,none,none
5,912302,26,4,2218046.0,58046.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912302,26,4,2218126.0,58126.0,3,70.0,80.0,none,none,none,none,none,none,none,none
5,912302,26,4,2218196.0,58196.0,4,300.0,70.0,none,none,none,none,none,none,none,none
5,912302,26,4,2218496.0,58496.0,5,220.0,300.0,none,none,none,none,none,none,none,none
5,912302,26,4,2218716.0,58716.0,6,80.0,220.0,none,none,none,none,none,none,none,none
5,912302,26,4,2218796.0,58796.0,7,80.0,80.0,none,none,none,none,none,none,none,none
5,912302,26,4,2218876.0,58876.0,8,190.0,80.0,none,none,none,none,none,none,none,none
5,912302,26,4,2219066.0,59066.0,9,100.0,190.0,none,none,none,none,none,none,none,none
5,912302,26,4,2219166.0,59166.0,10,270.0,100.0,none,none,none,none,none,none,none,none
5,912302,26,4,2219436.0,59436.0,11,0,270.0,none,none,none,none,none,none,none,none
5,912302,26,4,2224800.0,64800.0,10,260.0,0,none,none,none,none,none,none,none,none
5,912302,26,4,2225060.0,65060.0,11,0,260.0,none,none,none,none,none,none,none,none
5,912302,27,5,2270265.0,23865.0,3,70.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2270335.0,23935.0,4,330.0,70.0,none,none,none,none,none,none,none,none
5,912302,27,5,2270665.0,24265.0,5,200.0,330.0,none,none,none,none,none,none,none,none
5,912302,27,5,2270865.0,24465.0,6,90.0,200.0,none,none,none,none,none,none,none,none
5,912302,27,5,2270955.0,24555.0,7,80.0,90.0,none,none,none,none,none,none,none,none
5,912302,27,5,2271035.0,24635.0,8,170.0,80.0,none,none,none,none,none,none,none,none
5,912302,27,5,2271205.0,24805.0,9,90.0,170.0,none,none,none,none,none,none,none,none
5,912302,27,5,2271295.0,24895.0,10,0,90.0,none,none,none,none,none,none,none,none
5,912302,27,5,2275607.0,29207.0,2,141.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2275748.0,29348.0,3,60.0,141.0,none,none,none,none,none,none,none,none
5,912302,27,5,2275808.0,29408.0,4,381.0,60.0,none,none,none,none,none,none,none,none
5,912302,27,5,2276189.0,29789.0,5,250.0,381.0,none,none,none,none,none,none,none,none
5,912302,27,5,2276439.0,30039.0,6,140.0,250.0,none,none,none,none,none,none,none,none
5,912302,27,5,2276579.0,30179.0,7,70.0,140.0,none,none,none,none,none,none,none,none
5,912302,27,5,2276649.0,30249.0,8,150.0,70.0,none,none,none,none,none,none,none,none
5,912302,27,5,2276799.0,30399.0,9,110.0,150.0,none,none,none,none,none,none,none,none
5,912302,27,5,2276909.0,30509.0,10,271.0,110.0,none,none,none,none,none,none,none,none
5,912302,27,5,2277180.0,30780.0,11,0,271.0,none,none,none,none,none,none,none,none
5,912302,27,5,2282405.0,36005.0,4,330.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2282735.0,36335.0,5,231.0,330.0,none,none,none,none,none,none,none,none
5,912302,27,5,2282966.0,36566.0,6,99.0,231.0,none,none,none,none,none,none,none,none
5,912302,27,5,2283065.0,36665.0,7,50.0,99.0,none,none,none,none,none,none,none,none
5,912302,27,5,2283115.0,36715.0,8,160.0,50.0,none,none,none,none,none,none,none,none
5,912302,27,5,2283275.0,36875.0,9,70.0,160.0,none,none,none,none,none,none,none,none
5,912302,27,5,2283345.0,36945.0,10,270.0,70.0,none,none,none,none,none,none,none,none
5,912302,27,5,2283615.0,37215.0,11,0,270.0,none,none,none,none,none,none,none,none
5,912302,27,5,2289608.0,43208.0,8,10.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2289618.0,43218.0,9,80.0,10.0,none,none,none,none,none,none,none,none
5,912302,27,5,2289698.0,43298.0,10,280.0,80.0,none,none,none,none,none,none,none,none
5,912302,27,5,2289978.0,43578.0,11,0,280.0,none,none,none,none,none,none,none,none
5,912302,27,5,2300203.0,53803.0,2,151.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2300354.0,53954.0,3,0,151.0,none,none,none,none,none,none,none,none
5,912302,27,5,2305636.0,59236.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2305786.0,59386.0,3,60.0,150.0,none,none,none,none,none,none,none,none
5,912302,27,5,2305846.0,59446.0,4,251.0,60.0,none,none,none,none,none,none,none,none
5,912302,27,5,2306097.0,59697.0,5,221.0,251.0,none,none,none,none,none,none,none,none
5,912302,27,5,2306318.0,59918.0,6,110.0,221.0,none,none,none,none,none,none,none,none
5,912302,27,5,2306428.0,60028.0,7,80.0,110.0,none,none,none,none,none,none,none,none
5,912302,27,5,2306508.0,60108.0,8,130.0,80.0,none,none,none,none,none,none,none,none
5,912302,27,5,2306638.0,60238.0,9,90.0,130.0,none,none,none,none,none,none,none,none
5,912302,27,5,2306728.0,60328.0,10,331.0,90.0,none,none,none,none,none,none,none,none
5,912302,27,5,2307059.0,60659.0,11,0,331.0,none,none,none,none,none,none,none,none
5,912302,27,5,2311204.0,64804.0,4,230.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2311434.0,65034.0,5,390.0,230.0,none,none,none,none,none,none,none,none
5,912302,27,5,2311824.0,65424.0,6,81.0,390.0,none,none,none,none,none,none,none,none
5,912302,27,5,2311905.0,65505.0,7,60.0,81.0,none,none,none,none,none,none,none,none
5,912302,27,5,2311965.0,65565.0,8,130.0,60.0,none,none,none,none,none,none,none,none
5,912302,27,5,2312095.0,65695.0,9,121.0,130.0,none,none,none,none,none,none,none,none
5,912302,27,5,2312216.0,65816.0,10,239.0,121.0,none,none,none,none,none,none,none,none
5,912302,27,5,2312455.0,66055.0,11,0,239.0,none,none,none,none,none,none,none,none
5,912302,27,5,2318406.0,72006.0,10,110.0,0,none,none,none,none,none,none,none,none
5,912302,27,5,2318516.0,72116.0,11,0,110.0,none,none,none,none,none,none,none,none
5,912302,27,5,2320746.0,74346.0,2,0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2359694.0,26894.0,3,70.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2359764.0,26964.0,4,310.0,70.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360074.0,27274.0,5,201.0,310.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360275.0,27475.0,6,101.0,201.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360376.0,27576.0,7,80.0,101.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360456.0,27656.0,8,121.0,80.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360577.0,27777.0,9,79.0,121.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360656.0,27856.0,10,260.0,79.0,none,none,none,none,none,none,none,none
5,912302,28,6,2360916.0,28116.0,11,0,260.0,none,none,none,none,none,none,none,none
5,912302,28,6,2365620.0,32820.0,2,161.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2365781.0,32981.0,3,80.0,161.0,none,none,none,none,none,none,none,none
5,912302,28,6,2365861.0,33061.0,4,270.0,80.0,none,none,none,none,none,none,none,none
5,912302,28,6,2366131.0,33331.0,5,250.0,270.0,none,none,none,none,none,none,none,none
5,912302,28,6,2366381.0,33581.0,6,110.0,250.0,none,none,none,none,none,none,none,none
5,912302,28,6,2366491.0,33691.0,7,90.0,110.0,none,none,none,none,none,none,none,none
5,912302,28,6,2366581.0,33781.0,8,121.0,90.0,none,none,none,none,none,none,none,none
5,912302,28,6,2366702.0,33902.0,9,100.0,121.0,none,none,none,none,none,none,none,none
5,912302,28,6,2366802.0,34002.0,10,277.0,100.0,none,none,none,none,none,none,none,none
5,912302,28,6,2367079.0,34279.0,11,0,277.0,none,none,none,none,none,none,none,none
5,912302,28,6,2372405.0,39605.0,4,259.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2372664.0,39864.0,5,280.0,259.0,none,none,none,none,none,none,none,none
5,912302,28,6,2372944.0,40144.0,6,121.0,280.0,none,none,none,none,none,none,none,none
5,912302,28,6,2373065.0,40265.0,7,50.0,121.0,none,none,none,none,none,none,none,none
5,912302,28,6,2373115.0,40315.0,8,120.0,50.0,none,none,none,none,none,none,none,none
5,912302,28,6,2373235.0,40435.0,9,110.0,120.0,none,none,none,none,none,none,none,none
5,912302,28,6,2373345.0,40545.0,10,350.0,110.0,none,none,none,none,none,none,none,none
5,912302,28,6,2373695.0,40895.0,11,0,350.0,none,none,none,none,none,none,none,none
5,912302,28,6,2379605.0,46805.0,9,79.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2379684.0,46884.0,10,321.0,79.0,none,none,none,none,none,none,none,none
5,912302,28,6,2380005.0,47205.0,11,0,321.0,none,none,none,none,none,none,none,none
5,912302,28,6,2389584.0,56784.0,2,70.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2389654.0,56854.0,3,60.0,70.0,none,none,none,none,none,none,none,none
5,912302,28,6,2389714.0,56914.0,4,300.0,60.0,none,none,none,none,none,none,none,none
5,912302,28,6,2390014.0,57214.0,5,250.0,300.0,none,none,none,none,none,none,none,none
5,912302,28,6,2390264.0,57464.0,6,100.0,250.0,none,none,none,none,none,none,none,none
5,912302,28,6,2390364.0,57564.0,7,0,100.0,none,none,none,none,none,none,none,none
5,912302,28,6,2395009.0,62209.0,2,90.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2395099.0,62299.0,3,60.0,90.0,none,none,none,none,none,none,none,none
5,912302,28,6,2395159.0,62359.0,4,350.0,60.0,none,none,none,none,none,none,none,none
5,912302,28,6,2395509.0,62709.0,5,260.0,350.0,none,none,none,none,none,none,none,none
5,912302,28,6,2395769.0,62969.0,6,70.0,260.0,none,none,none,none,none,none,none,none
5,912302,28,6,2395839.0,63039.0,7,50.0,70.0,none,none,none,none,none,none,none,none
5,912302,28,6,2395889.0,63089.0,8,310.0,50.0,none,none,none,none,none,none,none,none
5,912302,28,6,2396199.0,63399.0,9,100.0,310.0,none,none,none,none,none,none,none,none
5,912302,28,6,2396299.0,63499.0,10,340.0,100.0,none,none,none,none,none,none,none,none
5,912302,28,6,2396639.0,63839.0,11,0,340.0,none,none,none,none,none,none,none,none
5,912302,28,6,2401205.0,68405.0,8,30.0,0,none,none,none,none,none,none,none,none
5,912302,28,6,2401235.0,68435.0,9,80.0,30.0,none,none,none,none,none,none,none,none
5,912302,28,6,2401315.0,68515.0,10,230.0,80.0,none,none,none,none,none,none,none,none
5,912302,28,6,2401545.0,68745.0,11,0,230.0,none,none,none,none,none,none,none,none
5,912302,28,6,2403775.0,70975.0,2,0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2445472.0,26272.0,3,80.0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2445552.0,26352.0,4,340.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2445892.0,26692.0,5,190.0,340.0,none,none,none,none,none,none,none,none
5,912302,29,7,2446082.0,26882.0,6,80.0,190.0,none,none,none,none,none,none,none,none
5,912302,29,7,2446162.0,26962.0,7,80.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2446242.0,27042.0,8,100.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2446342.0,27142.0,9,90.0,100.0,none,none,none,none,none,none,none,none
5,912302,29,7,2446432.0,27232.0,10,310.0,90.0,none,none,none,none,none,none,none,none
5,912302,29,7,2446742.0,27542.0,11,0,310.0,none,none,none,none,none,none,none,none
5,912302,29,7,2451608.0,32408.0,4,170.0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2451778.0,32578.0,5,220.0,170.0,none,none,none,none,none,none,none,none
5,912302,29,7,2451998.0,32798.0,6,90.0,220.0,none,none,none,none,none,none,none,none
5,912302,29,7,2452088.0,32888.0,7,80.0,90.0,none,none,none,none,none,none,none,none
5,912302,29,7,2452168.0,32968.0,8,120.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2452288.0,33088.0,9,101.0,120.0,none,none,none,none,none,none,none,none
5,912302,29,7,2452389.0,33189.0,10,240.0,101.0,none,none,none,none,none,none,none,none
5,912302,29,7,2452629.0,33429.0,11,0,240.0,none,none,none,none,none,none,none,none
5,912302,29,7,2458804.0,39604.0,7,80.0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2458884.0,39684.0,8,330.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2459214.0,40014.0,9,70.0,330.0,none,none,none,none,none,none,none,none
5,912302,29,7,2459284.0,40084.0,10,440.0,70.0,none,none,none,none,none,none,none,none
5,912302,29,7,2459724.0,40524.0,11,0,440.0,none,none,none,none,none,none,none,none
5,912302,29,7,2462064.0,42864.0,2,13363.0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2475427.0,56227.0,3,80.0,13363.0,none,none,none,none,none,none,none,none
5,912302,29,7,2475507.0,56307.0,4,210.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2475717.0,56517.0,5,240.0,210.0,none,none,none,none,none,none,none,none
5,912302,29,7,2475957.0,56757.0,6,100.0,240.0,none,none,none,none,none,none,none,none
5,912302,29,7,2476057.0,56857.0,7,60.0,100.0,none,none,none,none,none,none,none,none
5,912302,29,7,2476117.0,56917.0,8,261.0,60.0,none,none,none,none,none,none,none,none
5,912302,29,7,2476378.0,57178.0,9,89.0,261.0,none,none,none,none,none,none,none,none
5,912302,29,7,2476467.0,57267.0,10,0,89.0,none,none,none,none,none,none,none,none
5,912302,29,7,2480409.0,61209.0,2,110.0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2480519.0,61319.0,3,60.0,110.0,none,none,none,none,none,none,none,none
5,912302,29,7,2480579.0,61379.0,4,331.0,60.0,none,none,none,none,none,none,none,none
5,912302,29,7,2480910.0,61710.0,5,130.0,331.0,none,none,none,none,none,none,none,none
5,912302,29,7,2481040.0,61840.0,6,160.0,130.0,none,none,none,none,none,none,none,none
5,912302,29,7,2481200.0,62000.0,7,80.0,160.0,none,none,none,none,none,none,none,none
5,912302,29,7,2481280.0,62080.0,8,210.0,80.0,none,none,none,none,none,none,none,none
5,912302,29,7,2481490.0,62290.0,9,90.0,210.0,none,none,none,none,none,none,none,none
5,912302,29,7,2481580.0,62380.0,10,390.0,90.0,none,none,none,none,none,none,none,none
5,912302,29,7,2481970.0,62770.0,11,0,390.0,none,none,none,none,none,none,none,none
5,912302,29,7,2494806.0,75606.0,10,20.0,0,none,none,none,none,none,none,none,none
5,912302,29,7,2494826.0,75626.0,11,0,20.0,none,none,none,none,none,none,none,none
5,912302,30,1,2541339.0,35739.0,2,131.0,0,none,none,none,none,none,none,none,none
5,912302,30,1,2541470.0,35870.0,3,70.0,131.0,none,none,none,none,none,none,none,none
5,912302,30,1,2541540.0,35940.0,4,0,70.0,none,none,none,none,none,none,none,none
5,912302,30,1,2545200.0,39600.0,10,0,0,none,none,none,none,none,none,none,none
5,912304,1,7,22725.0,22725.0,3,61.0,0,none,none,none,none,none,none,none,none
5,912304,1,7,22786.0,22786.0,4,229.0,61.0,none,none,none,none,none,none,none,none
5,912304,1,7,23015.0,23015.0,5,160.0,229.0,none,none,none,none,none,none,none,none
5,912304,1,7,23175.0,23175.0,6,80.0,160.0,none,none,none,none,none,none,none,none
5,912304,1,7,23255.0,23255.0,7,50.0,80.0,none,none,none,none,none,none,none,none
5,912304,1,7,23305.0,23305.0,8,100.0,50.0,none,none,none,none,none,none,none,none
5,912304,1,7,23405.0,23405.0,9,80.0,100.0,none,none,none,none,none,none,none,none
5,912304,1,7,23485.0,23485.0,10,250.0,80.0,none,none,none,none,none,none,none,none
5,912304,1,7,23735.0,23735.0,11,0,250.0,none,none,none,none,none,none,none,none
5,912304,1,7,27909.0,27909.0,2,121.0,0,none,none,none,none,none,none,none,none
5,912304,1,7,28030.0,28030.0,3,70.0,121.0,none,none,none,none,none,none,none,none
5,912304,1,7,28100.0,28100.0,4,371.0,70.0,none,none,none,none,none,none,none,none
5,912304,1,7,28471.0,28471.0,5,210.0,371.0,none,none,none,none,none,none,none,none
5,912304,1,7,28681.0,28681.0,6,81.0,210.0,none,none,none,none,none,none,none,none
5,912304,1,7,28762.0,28762.0,7,130.0,81.0,none,none,none,none,none,none,none,none
5,912304,1,7,28892.0,28892.0,8,180.0,130.0,none,none,none,none,none,none,none,none
5,912304,1,7,29072.0,29072.0,9,70.0,180.0,none,none,none,none,none,none,none,none
5,912304,1,7,29142.0,29142.0,10,200.0,70.0,none,none,none,none,none,none,none,none
5,912304,1,7,29342.0,29342.0,11,0,200.0,none,none,none,none,none,none,none,none
5,912304,1,7,34264.0,34264.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912304,1,7,34414.0,34414.0,3,70.0,150.0,none,none,none,none,none,none,none,none
5,912304,1,7,34484.0,34484.0,4,420.0,70.0,none,none,none,none,none,none,none,none
5,912304,1,7,34904.0,34904.0,5,211.0,420.0,none,none,none,none,none,none,none,none
5,912304,1,7,35115.0,35115.0,6,90.0,211.0,none,none,none,none,none,none,none,none
5,912304,1,7,35205.0,35205.0,7,80.0,90.0,none,none,none,none,none,none,none,none
5,912304,1,7,35285.0,35285.0,8,190.0,80.0,none,none,none,none,none,none,none,none
